name,url,state,city,"sitemap_posts_url (sem data, index, webstories)",Google News Sitemap URL,rss_url (se presente),paywall
Prefeitura Municipal de Guarantã,http://guaranta.sp.gov.br,,,,,,
GUAJERU NOTÍCIAS,http://guajerunoticias.com.br,BA,Guajeru,,,,
Guajara Hoje,http://guajarahoje.com.br,,,,,,
GUADALUPE AGORA,http://guadalupeagora.blogspot.com,PI,Guadalupe,,,,
REVISTA TORCIDA,http://grupotorcida.com.br,PE,Recife,,,,
SCC TV,http://gruposcc.com.br,SC,Florianópolis,,,,
Portal Grupo Diário Clube,http://gruporadioclube.com.br,,,,,,
OPINIÃO JORNAL - ARARAS,http://grupoopiniao.com.br,SP,Araras,,,,
Blog Fernando Grostein Andrade - Folha.com,http://grosteinandrade.blogfolha.uol.com.br,,,,,,
Blog Grid - Folha.com,http://grid.blogfolha.uol.com.br,,,,,,
Portal Grande Tijuca,http://grandetijuca.com.br,,,,,,
Grande Santa Rosa Notícias,http://grandesantarosanoticias.com,,,,,,
GRANDE MT,http://grandemt.com.br,MT,Rondonópolis,,,,
Grajaú News,http://grajaunews.com,,,,,,
GOITACá INFORMA,http://goitacainforma.wixsite.com,RJ,Campos dos Goytacazes,,,,
CIDADE PORTAL - GOIOERÊ,http://goioere.cidadeportal.com.br,PR,Goioerê,,,,
GoioNews,http://goio.news,,,,,,
Undime - GO,http://go.undime.org.br,,,,,,
Gazeta Mercantil Experience Online,http://gmehub.com,,,,,,
Rádio Globo AM,http://globoradio.globo.com,,,,,,
Blog André Guedes - globoesporte.com,http://globoesporte.globo.com,,,,,,
GIRO PE,http://girope.com.br,PE,Palmares,,,,
GIRO DE NOTÍCIAS,http://girodenoticias.com,BA,Itabela,,,,
Giro Baiano,http://girobaiano.com.br,,,,,,
Giro ABC,http://giroabcjornal.com.br,,,,,,
Gilberto Amaral Online,http://gilbertoamaral.com.br,,,,,,
Revista Gestão Escolar,http://gestaoescolar.org.br,,,,,,
GENTE EM PAUTA,http://genteempauta.com.br,RR,Boa Vista,,,,
Gente - Globo,http://gente.globo.com,,,,,,
PORTAL GENISON BALBINO,http://genisonbalbino.com,SE,Aquidabã,,,,
TV CNN Brasil,http://generico.empauta.com,,,,,,
PREFEITURA DE GENERAL CARNEIRO,http://generalcarneiro.mt.gov.br,MT,General Carneiro,,,,
Portal Gestão&Negócios - PME,http://genepme.com.br,,,,,,
Jornal Folha Kariocas Online,http://gbctvbrasil.com.br,,,,,,
GAZETA REGJORNAL,http://gazetaregjornal.com.br,MG,Ubá,,,,
Gazeta na Web,http://gazetanaweb.gazetaptc.com.br,,,,,,
Gazeta MS online,http://gazetams.com.br,,,,,,
Gazeta Manaura,http://gazetamanauara.com.br,,,,,,
GAZETA HOJE,http://gazetahoje.com,SE,Aracaju,,,,
Blog Gazeta Parnaíba,http://gazetaeparnaiba.blogspot.com.br,,,,,,
GAZETA CAMPO COMPRIDO & REGIÕES,http://gazetadocampocomprido.com,PR,Curitiba,,,,
GAZETA DE TAUBATE,http://gazetadetaubate.com.br,SP,Taubaté,,,,
Gazeta de Ribeirão  Ribeirão Preto - SP,http://gazetaderibeirao.rac.com.br,,,,,,
GAZETA DE OURO FINO,http://gazetadeourofino.com,MG,Ouro Fino,,,,
GAZETA DE ITAPOá,http://gazetadeitapoa.com.br,SC,Itapoá,,,,
GAZETA DE CONTAGEM,http://gazetadecontagem.com.br,MG,Contagem,,,,
JORNAL GAZETA DE ALEGRETE,http://gazetadealegrete.com.br,RS,Alegrete,,,,
Gazeta Centro Oeste,http://gazetacentrooeste.com.br,,,,,,
Gazeta Assaí,http://gazetaassai.blogspot.com,,,,,,
GAZETA AMPARENSE,http://gazetaamparense.com.br,SP,Amparo,,,,
Blog Gays & Afins - Folha.com,http://gayseafins.blogfolha.uol.com.br,,,,,,
Prefeitura Municipal de Gavião Peixoto,http://gaviaopeixoto.wls.com.br,,,,,,
GAÚCHA NEWS,http://gauchanews.com.br,MT,Gaúcha do Norte,,,,
Gastroclínica Cascavel Ltda,http://gastro.com.br,,,,,,
Garcia Contabilidade,http://garciacontabilidade.com.br,,,,,,
Meio e Mensagem (Games e E-Sports),http://gamesesports.meioemensagem.com.br,,,,,,
Prefeitura Municipal de Gália,http://galia.sp.gov.br,,,,,,
WEB RÁDIO GADO BRAVO FM,http://gadobravofm.com.br,PB,Gado Bravo,,,,
Portal G7ABC,http://g7abc.com.br,,,,,,
G4 Educação,http://g4educacao.com,,,,,,
Futsal de Primeira,http://futsaldeprimeira.com,,,,,,
TV ANTARES,http://fundacaoantares.pi.gov.br,PI,Teresina,,,,
CANARINHO FM 97.7,http://fs.canarinhofm.com,MG,Francisco Sá,,,,
FRONTEIRA EM NOTÍCIA,http://fronteiraemnoticia.com.br,RS,Porto Xavier,,,,
Blog From Brazil - Folha.com,http://frombrazil.blogfolha.uol.com.br,,,,,,
Free Radio,http://freeradio.net,,,,,,
FP News,http://fpnews.com.br,,,,,,
Fotos Valmir,http://fotosvalmirquixeramobim.blogspot.com,,,,,,
Fotosite,http://fotosite.terra.com.br,,,,,,
RÁDIO FORTALEZA FM,http://fortalezafm.radio.br,RS,Seberi,,,,
Formoney,http://formoney.com.br,,,,,,
Folha Valle Online,http://folhavalle.com,,,,,,
FOLHA VALE DO CAFE,http://folhavaledocafe.info,RJ,Piraí,,,,
FOLHA REGIONAL,http://folharegionalwebtv.com,SC,Tubarão,,,,
Agência Folha Press,http://folhapress.folha.com.br,,,,,,
FOLHA DE NOTÍCIAS,http://folhaon.com.br,SP,Andradina,,,,
FOLHA NEWS,http://folhanewsfrg.com,PR,Fazenda Rio Grande,,,,
FOLHA MONTECARLENSE,http://folhamontecarlense.com.br,SC,Monte Carlo,,,,
Jornal Folha Minas Gerais,http://folhaminasgerais.com.br,,,,,,
Folha Militar Online,http://folhamilitaronline.com.br,,,,,,
FOLHA JUIZ DE FORA (EX TER NOTÍCIAS),http://folhajf.com.br,MG,Juiz de Fora,,,,
Folha do Oeste Online,http://folhadooeste.com.br,,,,,,
Folha do Meio Ambiente - Últimas Notícias,http://folhadomeio.com.br,,,,,,
Folha do Juruá,http://folhadojurua.com.br,,,,,,
Folha Dirigida Online,http://folhadirigida.com.br,,,,,,
FOLHA DE UNAÍ,http://folhadeunai.com.br,MG,Unaí,,,,
FOLHA DE JATAIZINHO,http://folhadejataizinho.com.br,PR,Jataizinho,,,,
FOLHA DAS VERTENTES,http://folhadasvertentes.com,MG,São João del Rei,,,,
PORTAL FOLHA DA REGIÃO,http://folhadaregiaoonline.com.br,SE,Estância,,,,
Folha da Minha Sampa,http://folhadaminhasampa.com.br,,,,,,
FOLHA ATUAL,http://folhaatual.com.br,PI,Picos,,,,
Focus Foto,http://focusfoto.com.br,,,,,,
PORTAL FOCA AQUI,http://focaaquii.com.br,MA,Imperatriz,,,,
Frente Nacional de Prefeitos,http://fnp.org.br,,,,,,
Informa Economics FNP,http://fnp.agribusiness.ihsmarkit.com,,,,,,
RÁDIO CIDADE FM,http://fmradiocidade.agoranoar.com.br,MG,Mário Campos,,,,
RÁDIO MAIS FM,http://fmmais.com.br,GO,Anápolis,,,,
RáDIO PRIME FM,http://fmhits.com.br,MT,Sinop,,,,
RÁDIO DIMANTINA FM 87.9 MHZ,http://fmdiamantina.com.br,MA,Governador Edison Lobão,,,,
FUNDACAO UNIVERSIDADE DO CONTESTADO - CAMPUS DE CONCORDIA,http://fmccd.unc.br,SC,Concórdia,,,,
Liberal Fm,http://fm.radioliberal.com.br,,,,,,
RÁDIO FLORES,http://floresfm.com.br,GO,Flores de Goiás,,,,
Jornal O Mensageiro - Santo Ângelo,http://fliphtml5.com,,,,,,
Folha da Região - Araçatuba,http://flip2.aspinnews.com.br,,,,,,
Tribuna Catarinense,http://flip.siteseguro.ws,,,,,,
O Vale Paraibano - São José dos Campos,http://flip.ovale.com.br,,,,,,
Folha de Boa Vista,http://flip.maven.com.br,,,,,,
Jornal Correio Braziliense,http://flip.correiobraziliense.com.br,,,,,,
Blog Flávio Pereira News,http://flaviopereiranews.com,,,,,,
Fintechs,http://fintechs.com.br,,,,,,
Finac News,http://finacnews.online,,,,,,
Portal Fides 2023,http://fidesrio2023.com.br,,,,,,
Festas & Shows,http://festaseshows.com.br,,,,,,
Fernando Caldeira,http://fernandocaldeira.com.br,,,,,,
Blog Fernando Albrecht,http://fernandoalbrecht.blog.br,,,,,,
FENIX RADIO FM LTDA,http://fenixradiofm.com.br,GO,Ipameri,,,,
Felipe Vieira Online,http://felipevieira.com.br,,,,,,
FEIRENSES,http://feirenses.com,BA,Feira de Santana,,,,
Feedy News,http://feedy.news,,,,,,
Fecomércio RN,http://fecomerciorn.com.br,,,,,,
FCDL Minas Gerais,http://fcdlmg.org.br,,,,,,
Facebook Connectivity,http://fbconectividade.com.br,,,,,,
Fatos PB,http://fatospb.com.br,,,,,,
Blog Fatos e Notícias por Gazeta de Alagoas,http://fatosenoticias.blogsdagazetaweb.com,,,,,,
Fatos Desconhecidos,http://fatosdesconhecidos.ig.com.br,,,,,,
Fato Online,http://fatoonline.com.br,,,,,,
Farol News,http://farolnews.com.br,,,,,,
FAROL DA CIDADE,http://faroldacidade.com.br,,,,,,
Fantástico Online,http://fantastico.globo.com,,,,,,
FAMURS,http://famurs.com.br,,,,,,
Portal Faleppo,http://faleppo.com,,,,,,
Fala MS Online,http://falams.com,,,,,,
Fala Goiás,http://falagoias.com.br,,,,,,
PORTAL FACTUAL1,http://factual1.com.br,SE,Estância,,,,
AGêNCIA INQ,http://facs.uniritter.edu.br,RS,Porto Alegre,,,,
FACISC - Federação das Associações Empresariais de Santa Catarina,http://facisc.org.br,,,,,,
Fn Notícias,http://fabionascimentonoticias.blogspot.com,,,,,,
F5 Empregos,http://f5empregos.com.br,,,,,,
Rádio Banda B 550 AM - Curitiba,http://f51.fabricahost.com.br,,,,,,
Jornal Extremo Sul Agora,http://extremosulagora.com.br,,,,,,
EXPRESSO ILUSTRADO,http://expressoilustrado.com.br,RS,Santiago,,,,
Estadão Expresso,http://expresso.estadao.com.br,,,,,,
Executivos Financeiros Online,http://executivosfinanceiros.com.br,,,,,,
Exame Informática Online,http://exameinformatica.sapo.pt,,,,,,
Rádio BandNews 96.9 FM - São Paulo,http://evpp.mm.uol.com.br:1935,,,,,,
"Rádio Bandeirantes 90,9 FM - São Paulo",http://evpp.mm.uol.com.br,,,,,,
ESTADO CAPIXABA,http://estadocapixaba.com,ES,Vitória,,,,
Estado Atual,http://estadoatual.com.br,,,,,,
Revista Estação Notícia,http://estacaonoticiasbmd.blogspot.com.br,,,,,,
ESTAÇÃO NOTÍCIA,http://estacaonoticia.com,SP,Santo André,,,,
ESTAÇÃO NEWS,http://estacaonews.blog.br,DF,Brasília,,,,
Vale Flash,http://esportes.valeflash.com.br,,,,,,
Blog Almir Leite - Estadão,http://esportes.estadao.com.br,,,,,,
RÁDIO ESPORTE METROPOLITANO,http://esportemetropolitano.com,RJ,São Gonçalo,,,,
Blog José Trajano,http://espn.uol.com.br,,,,,,
ESPLANADA AGORA,http://esplanadagora.com.br,BA,Esplanada,,,,
Espaço PB,http://espacopb.com.br,,,,,,
Portal Escritório Regente,http://escritorioregente.com.br,,,,,,
Premium Contábil,http://escritoriopremium.com.br,,,,,,
Escola Municipal Avelino Matias Xavier,http://escolamunicipalamx.blogspot.com,,,,,,
ESCADA EM FOCO,http://escadaemfoco.com.br,PE,Escada,,,,
Yahoo! México,http://es.noticias.yahoo.com,,,,,,
Erivando Lima Repórter,http://erivandolimareporter.blogspot.com,,,,,,
Blog Era outra vez - Folha.com,http://eraoutravez.blogfolha.uol.com.br,,,,,,
EquipeDigital.com,http://equipedigital.com,,,,,,
EPOCA SAO PAULO,http://epocasaopaulo.globo.com,SP,São Paulo,,,,
Blog do Planeta - Época Online,http://epoca.oglobo.globo.com,,,,,,
Envolverde,http://envolverde.cartacapital.com.br,,,,,,
Blog Entretempos - Folha.com,http://entretempos.blogfolha.uol.com.br,,,,,,
RÁDIO ENTRE RIOS FM,http://entreriosbnps.com.br,GO,Bonópolis,,,,
Agência Enfoque,http://enfoque.com.br,,,,,,
ENFOCO NOTICIAS,http://enfoconoticias.com.br,RO,Monte Negro,,,,
Blog Enfim sós - Folha.com,http://enfimsos.blogfolha.uol.com.br,,,,,,
"RÁDIO CIDADE FM 104,9",http://eneasfm.com.br,PR,Enéas Marques,,,,
EM RONDONIA,http://emrondonia.com.br,RO,Porto Velho,,,,
Concursos e Empregos - O Povo Online,http://empregosecarreiras.opovo.com.br,,,,,,
Emprego Bahia online,http://empregobahia.com,,,,,,
Emprega Nordeste,http://empreganordeste.com,,,,,,
Empreenda Êxito - IG,http://empreendaexito.ig.com.br,,,,,,
EMM ESTILO,http://emmestilo.blogspot.com,,,,,,
Em Macapá,http://emmacapa.com,,,,,,
Emergência 190,http://emergencia190.com,,,,,,
TV Maranhense,http://emaranhense.com.br,,,,,,
E+ Estadão,http://emais.estadao.com.br,,,,,,
Blog Elias Praciano,http://elias.praciano.com,,,,,,
RáDIO ELDORADO,http://eldorado.fm,MT,Vila Rica,,,,
El Comenta Mierda,http://elcomentamierda.blogspot.com,,,,,,
Blog do Elber Feitosa,http://elberfeitosa.blogspot.com,,,,,,
Blog Catavento - O Globo Online,http://ela.oglobo.globo.com,,,,,,
Egner Noticias,http://egnernoticias.com.br,,,,,,
Eexponews.com,http://eexponews.com,,,,,,
EDUCATIVA FM,http://educativaindiara.com,GO,Indiara,,,,
Educadora,http://educadoradv.com.br,,,,,,
Blog MBA de A a Z - Estadão.com,http://educacao.estadao.com.br,,,,,,
Edivaldo Junior,http://edivaldojunior.com.br,,,,,,
Blog do Edivaldo Júnior,http://edivaldojunior.blogsdagazetaweb.com,,,,,,
RÁDIO MUTUM,http://editorduarte.wixsite.com,GO,Mutunópolis,,,,
Revista Época,http://editoraglobo.adobe.globo.com,,,,,,
Gazeta do Sul,http://edicoes.gaz.com.br,,,,,,
O Estado - Mato Grosso do Sul,http://edicaodigital.oestadoonline.com.br,,,,,,
A Tarde,http://edicaodigital.atarde.com.br,,,,,,
Esporte Clube Vitória,http://ecvitoria.com,,,,,,
Revista Economia S/A Online,http://economiasa.com.br,,,,,,
Invertia,http://economia.terra.com.br,,,,,,
Blog Almoço Grátis - Estadão.com,http://economia.estadao.com.br,,,,,,
RÁDIO ECOLÓGICA,http://ecologicafm.com.br,MG,São João del Rei,,,,
RÁDIO EDUCADORA DE LARANJEIRAS DO SUL,http://e103.fm,PR,Laranjeiras do Sul,,,,
Prefeitura Duque de Caxias,http://duquedecaxias.rj.gov.br,,,,,,
DUBAY NOTÍCIAS,http://dubaynoticias.com,BA,Ubaitaba,,,,
Drops da Fal,http://dropsdafal.com,,,,,,
Meio e Mensagem (Drops Agências & Anunciantes),http://dropsaea.meioemensagem.com.br,,,,,,
Blog Dramáticas - Folha.com,http://dramaticas.blogfolha.uol.com.br,,,,,,
Diário de Pernambuco,http://dp.presslab.com.br,,,,,,
Portal da Cidade Douradina,http://douradina.portaldacidade.com,,,,,,
RÁDIO DOURADA FM,http://douradafm.com.br,GO,Cachoeira Dourada,,,,
DONFA NEWS,http://donfanews.com.br,RS,Dom Feliciano,,,,
Donatella Coser,http://donatellacoser.com.br,,,,,,
Dom Total,http://domtotal.com,,,,,,
Do Minuto,http://dominuto.com.br,,,,,,
Blog Do Meu Folhetim - Folha.com,http://domeufolhetim.blogfolha.uol.com.br,,,,,,
Prefeitura de Dois Vizinhos,http://doisvizinhos.pr.gov.br,,,,,,
Documenta Tocantins,http://documentatocantins.com.br,,,,,,
Diário da Manhã,http://dmacervo.com.br,,,,,,
Divulga Piaui,http://divulgapiaui.com.br,,,,,,
Portal Divulga Gerais,http://divulgagerais.com.br,,,,,,
Divulga Campo Grande,http://divulgacampogrande.com.br,,,,,,
Blog Divirta-CE,http://divirta-ce.blogspot.com,,,,,,
Diversidade Amazônica,http://diversidadeamazonica.com.br,,,,,,
Direto de Brasília - Agência de Notícias,http://diretodebrasilia.net.br,,,,,,
Portal Direto das Ruas,http://diretodasruas.com.br,,,,,,
Direto da Aldeia,http://diretodaaldeia.com.br,,,,,,
Rádio CBN 104.5 FM - Maceió,http://directradios.net:8229,,,,,,
DiproNews,http://dipronews.blogspot.com,,,,,,
Blog Dinheiro Público & Cia - Folha.com,http://dinheiropublico.blogfolha.uol.com.br,,,,,,
RÁDIO DINA FM,http://dinafm.com.br,PR,Douradina,,,,
Blog Digo Sim - Folha.com,http://digosim.blogfolha.uol.com.br,,,,,,
Correio do Povo - RS,http://digital2.correiodopovo.com.br,,,,,,
O Diário de Mogi,http://digital.odiariodemogi.com.br,,,,,,
Correio de Sergipe,http://digital.maven.com.br,,,,,,
Jornal VS - Novo Hamburgo,http://digital.jornalvs.com.br,,,,,,
Jornal NH - Novo Hamburgo,http://digital.jornalnh.com.br,,,,,,
Gazeta de Piracicaba,http://digital.gazetadepiracicaba.com.br,,,,,,
Futurecom Digital,http://digital.futurecom.com.br,,,,,,
Difusora Live 107.7 FM,http://difusoramachado.com.br,,,,,,
Blog Diego Casagrande,http://diegoreporter.blogspot.com.br,,,,,,
DIÁRIO UNAIENSE,http://diariounaiense.com.br,MG,Unaí,,,,
Diário Sete Lagoas,http://diariosetelagoas.com.br,,,,,,
Portal Diário SE,http://diariose.com.br,,,,,,
Diário de Santa Bárbara Online,http://diariosbo.com.br,,,,,,
DIÁRIO RESERVENSE,http://diarioreservense.com.br,PR,Reserva do Iguaçu,,,,
DIÁRIO REGIONAL,http://diarioregionaljf.com.br,MG,Juiz de Fora,,,,
Diário Regional Online - Juiz de Fora,http://diarioregionaldigital.com.br,,,,,,
Portal Diário Popular AC,http://diariopopularac.com,,,,,,
Diário MS - Online,http://diarioms.com.br,,,,,,
"Diário FM 92,9",http://diariofm.dol.com.br,,,,,,
Diário Fm,http://diariofm.com.br,,,,,,
Diário Econômico do Sul,http://diarioeconomicodosul.com,,,,,,
Diário do Sul - Tubarão,http://diariodosul.com.br,,,,,,
Diário do Povo - Campinas,http://diariodopovo.rac.com.br,,,,,,
Diário do Mucuri Online - Teofilo Otoni,http://diariodomucuri.com.br,,,,,,
Diário do Estado,http://diariodoestadoms.com.br,,,,,,
Diário do ES Online,http://diariodoes.com.br,,,,,,
Diário do Congresso,http://diariodocongresso.com.br,,,,,,
DIARIO DO AMAZONAS,http://diariodoamazonas.com.br,AM,Manaus,,,,
Diário do Nordeste,http://diariodigital.verdesmares.com.br,,,,,,
Diário de Notícias WEB,http://diariodenoticiasweb.com.br,,,,,,
Portal Diário de Campo Grande,http://diariodecampogrande.com.br,,,,,,
Portal Diário de Alphaville,http://diariodealphaville.com.br,,,,,,
DIáRIO DAKI,http://diariodaki.com.br,RO,Cacaulândia,,,,
Portal Diário Central,http://diariocentral.com.br,,,,,,
Portal Diario86,http://diario86.com.br,,,,,,
Diário Online - Tupã,http://diario.unisite.com.br,,,,,,
Diarinho - Diário do Litoral Catarinense,http://diarinho.com.br,,,,,,
Dia a dia on-lne,http://diadiaam.com.br,,,,,,
JORNAL DHOJE INTERIOR,http://dhojeinterior.com.br,SP,São José do Rio Preto,,,,
Divirta-se mais,http://df.divirtasemais.com.br,,,,,,
DESTEMPERADOS,http://destemperados.clicrbs.com.br,RS,Porto Alegre,,,,
Blog Destaques Fernando Fischer,http://destaquesfernandofischer.com,,,,,,
Destaque DF online,http://destaquedf.com.br,,,,,,
Destak News,http://destaknews.com.br,,,,,,
Desafio Ambiental,http://desafioambiental.com.br,,,,,,
DeSaboya.com,http://desaboya.com,,,,,,
Deloox,http://deloox.com.br,,,,,,
Degrau Cultural,http://degraucultural.com.br,,,,,,
Blog de Grão Em Grão - Folha.com,http://degraoemgrao.blogfolha.uol.com.br,,,,,,
Defensoria Pública do Rio de Janeiro,http://defensoria.rj.def.br,,,,,,
De fato Rondônia,http://defatorondonia.com.br,,,,,,
DIÁRIO DEMOCRÁTICO,http://ddrj.com.br,RJ,Duque de Caxias,,,,
BLOG DO DCVITTI,http://dcvitti.com,SC,Ilhota,,,,
David Aallison,http://davidaallison.com,,,,,,
Blog Darinfo,http://darinfo.com.br,,,,,,
PORTAL DÁRCIO RABELO,http://darciorabelo.com.br,PE,Arcoverde,,,,
Portal Danpnobre,http://danpnobre.com.br,,,,,,
PORTAL EM TEMPO,http://d.emtempo.com.br,AM,Manaus,,,,
A Rede Online,http://d.arede.info,,,,,,
CWS Insight,http://cws.digital,,,,,,
RÁDIO CANARINHO FM 106.9,http://cv.canarinhofm.com,MG,Campina Verde,,,,
PORTAL CURUá NEWS,http://curuanews.suaradio.club,PA,Curuá,,,,
Curta Curitiba,http://curtacuritiba.com.br,,,,,,
Portal Curitiba Mais,http://curitibamais.com.br,,,,,,
RÁDIO CUPIRA 104.9 FM,http://cupirafm.com.br,PE,Cupira,,,,
Cultura Geek,http://culturageek.com.ar,,,,,,
RÁDIO CULTURA COMUNITÁRIA FM,http://culturacom.fm.br,RS,Júlio de Castilhos,,,,
Rádio Cultura Campos Novos AM,http://culturacamposnovos.com.br,,,,,,
"Portal Cultura 95,5",http://cultura95.com,,,,,,
RÁDIO CULTURA FM,http://cultura87.com,GO,Itaberaí,,,,
RÁDIO CULTURA AM 670,http://cultura670.com.br,SE,Aracaju,,,,
Minha Cultura,http://cultura.minha.com.br,,,,,,
Blog ArCênico - Estadão.com,http://cultura.estadao.com.br,,,,,,
CULTURA BSB,http://cultura.bsb.br,,,,,,
CUJUBIM NOTíCIAS,http://cujubimnoticias.com.br,RO,Cujubim,,,,
Cuiabá em Foco,http://cuiabaemfoco.com.br,,,,,,
PORTAL DA CIDADE – CRUZEIRO DO OESTE,http://cruzeirodoeste.portaldacidade.com,PR,Cruzeiro do Oeste,,,,
Revista CRN Brasil,http://crn.itweb.com.br,,,,,,
Blog Cristiano Nabuco - UOL,http://cristianonabuco.blogosfera.uol.com.br,,,,,,
Crio.art,http://crio.art,,,,,,
CRA PR,http://cra-pr.org.br,,,,,,
CENTRAL POPULAR DE COMUNICAÇÃO,http://cpcnoticias.com,PE,Petrolina,,,,
Jornal do Pontal Online,http://cpanel0168.hospedagemdesites.ws,,,,,,
Blog Cozinha Bruta - Folha.com,http://cozinhabruta.blogfolha.uol.com.br,,,,,,
Blog Cotidiano de Parnaiba,http://cotidianodeparnaiba.blogspot.com,,,,,,
Corretora do Futuro,http://corretoradofuturo.redelojacorr.com.br,,,,,,
Blog Correria - Folha.com,http://correria.blogfolha.uol.com.br,,,,,,
CORRENTE É NOTÍCIA,http://correnteenoticia.com.br,PI,Corrente,,,,
CORREIO RURAL,http://correiorural.com.br,RS,Viamão,,,,
Correio Notícia online,http://correionoticia.com.br,,,,,,
"99,9 fm Correio",http://correiofm.com.br,,,,,,
CORREIO DO AR,http://correiodoar.com.br,PR,Palotina,,,,
CORREIO DINÂMICO,http://correiodinamico.com.br,RS,Alvorada,,,,
Correio Popular,http://correiodigital.rac.com.br,,,,,,
Correio de Rondônia Online,http://correioderondonia.com,,,,,,
Jornal Correio de Lins,http://correiodelins.com.br,,,,,,
CORREIO DE ARAXA,http://correiodearaxa.com.br,MG,Araxá,,,,
CORREIO DE AGUAÍ,http://correiodeaguai.com.br,SP,Aguaí,,,,
Correio da Paraíba,http://correiodaparaiba.com.br,,,,,,
Portal Correio Central RO,http://correiocentralro.com.br,,,,,,
Correio Central,http://correiocentral.com.br,,,,,,
Vrum - Correio Braziliense,http://correiobraziliense.vrum.com.br,,,,,,
PREFEITURA MUNICIPAL DE CORONEL SAPUCAIA,http://coronelsapucaia.ms.gov.br,MS,Coronel Sapucaia,,,,
Cordero Virtual,http://cordeiropolis.corderovirtual.com.br,,,,,,
CORAÇÃO NOTíCIAS,http://coracaonoticias.com,BA,Coração de Maria,,,,
Blog Copy From China - UOL,http://copyfromchina.blogosfera.uol.com.br,,,,,,
RÁDIO COPACABANA,http://copacabana.ueniweb.com,PR,Iguaraçu,,,,
Conttacto Assessoria Contábil,http://conttacto.cnt.br,,,,,,
ControlDoc Contabilidade,http://controldoccontabilidade.com.br,,,,,,
Solutudo Botucatu,http://conteudo.solutudo.com.br,,,,,,
Contae Contabilidade,http://contabilidadecontae.com.br,,,,,,
O CONSUMIDOR NEWS,http://consumidornews.com.br,MS,Campo Grande,,,,
PREFEITURA MUNICIPAL DE CONFRESA,http://confresa.org,MT,Confresa,,,,
Conexão Centro-Norte,http://conexaocentronorte.com,,,,,,
Portal Conexão ABCD,http://conexaoabcd.com.br,,,,,,
Portal Conexão PUC Minas,http://conexao.pucminas.br,,,,,,
CONEX10,http://conex10.com,MG,Ipatinga,,,,
CONE SUL ACONTECE,http://conesulacontece.com.br,RO,Colorado do Oeste,,,,
Conect Show Notícias,http://conectshownoticias.com.br,,,,,,
CONECTA CORINTO,http://conectacorinto.com,MG,Corinto,,,,
CONECDADOS,http://conecdados.jor.br,SC,Joinville,,,,
Concursos,http://concursos.correioweb.com.br,,,,,,
CONCEIÇÃO NOTÍCIAS,http://conceicaonoticias.com,MG,Conceição das Alagoas,,,,
Jornal da Comunidade,http://comunidade.maiscomunidade.com,,,,,,
ComunicNews,http://comunicnews.com.br,,,,,,
Comunicação & Cia | Edutakashi,http://comunicacaoecia.com.br,,,,,,
Prefeitura Municipal de Salvador,http://comunicacao.salvador.ba.gov.br,,,,,,
Com Saúde Bahia,http://comsaudebahia.com.br,,,,,,
Revista ComputerWorld,http://computerworld.uol.com.br,,,,,,
Portal Comprei Ativo,http://compreiativo.com.br,,,,,,
Blog Companhia de Viagem - UOL,http://companhiadeviagem.blogosfera.uol.com.br,,,,,,
COMANDO 190,http://comando190.com.br,RO,Ji-Paraná,,,,
Blog Erika Palomino,http://colunistas.ig.com.br,,,,,,
Blog Empresa Verde - Época Negócios,http://colunas.revistaepocanegocios.globo.com,,,,,,
Blog Mara Luquet - CBN,http://colunas.cbn.globoradio.globo.com,,,,,,
Blog Evidente - Canal Brasil,http://colunas.canalbrasil.globo.com,,,,,,
COLETIVO MÍDIA MANIFESTO,http://coletivomanifesto.com.br,RS,Passo Fundo,,,,
O COLETIVO,http://coletivo.maiscomunidade.com,DF,Brasília,,,,
Portal Coisas de Geeks,http://coisasgeeks.com.br,,,,,,
PORTAL COELHENSE,http://coelhense.com.br,SP,Engenheiro Coelho,,,,
COAR,http://coarnoticias.com,PI,Teresina,,,,
Blog em Destaque,http://coariemdestaque.blogspot.com,,,,,,
Blog CNRN,http://cnrn.com.br,,,,,,
CLUBE DOS BLOGUEIROS,http://clubedosblogueiros.com.br,SC,Concórdia,,,,
CLUBE DE CINEMA OUTUBRO,http://clubedecinemaoutubro.wordpress.com,PR,Curitiba,,,,
"CLUBE INDAIAL 101,1 FM",http://clube101.com.br,SC,Indaial,,,,
Blog Close - Folha.com,http://close.blogfolha.uol.com.br,,,,,,
CLIQUE NOTÍCIAS,http://cliquenoticias.com.br,MT,Alta Floresta,,,,
Clique Brasília,http://cliquebrasilia.com.br,,,,,,
Click Macaé Online,http://clickmacae.com.br,,,,,,
Portal Click Catarina,http://clickcatarina.com,,,,,,
Click Baraúna-pb -wellington Santos,http://clickbaraunapb.blogspot.com,,,,,,
CLIC EM FOCO,http://clicemfoco.com.br,RS,Selbach,,,,
Clic Araxá,http://clicaraxa.com,,,,,,
CLICA LUZILÂNDIA,http://clicacocais.com.br,PI,Luzilândia,,,,
Blog - Cláudio Humberto,http://claudiohumberto.tecnologia.ws,,,,,,
CLASSIFICADOS DO RIO,http://classificados.globo.com,RJ,Rio de Janeiro,,,,
Classe Política,http://classepolitica.com.br,,,,,,
CIO FROM IDG,http://cio.com.br,,,,,,
Cine com Pipoca,http://cinecompipoca.com.br,,,,,,
Blog Cineclube - Portal IG,http://cineclube.ig.com.br,,,,,,
